NOP_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,CFNAMM_method,CDISP_method,NOM_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOMNAMM_package,LOC_package,NOM_package,is_long_parameters_list
1.0,21.0,4.0,6.0,10.0,0.0,1.0,16.0,50.0,322.0,266.0,296.0,0.104761905,25.0,27.0,0.8,0.7857142859999999,20.0,1.6875,1.6666666669999999,265.0,7652.0,356.0,0.0
4.0,30.0,5.0,8.0,10.0,4.0,0.6,13.0,522.0,473.0,441.0,136.0,0.0,29.0,34.0,0.933333333,0.111111111,29.0,2.615384615,2.9,193.0,6579.0,256.0,0.0
3.0,31.0,3.0,4.0,25.0,8.0,0.5,21.0,22.0,244.0,153.0,331.0,0.3,61.0,35.0,0.888636364,0.23076923100000002,16.0,1.6666666669999999,2.285714286,208.0,5566.0,383.0,0.0
0.0,48.0,7.0,13.0,23.0,18.0,0.7142857140000001,8.0,0.0,216.0,128.0,160.0,0.166666667,36.0,21.0,0.892857143,0.75,10.0,2.625,2.0,223.0,9478.0,312.0,0.0
4.0,70.0,12.0,19.0,19.0,16.0,0.375,6.0,0.0,305.0,305.0,274.0,0.0,29.0,38.0,0.0,1.0,38.0,6.333333333,6.333333333,480.0,9366.0,498.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-1.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,49.0,993.0,54.0,0.0
2.0,10.0,2.0,3.0,5.0,0.0,0.0,57.0,0.0,674.0,674.0,0.0,1.0,57.0,113.0,0.017857143,1.0,113.0,1.98245614,1.98245614,219.0,3862.0,227.0,0.0
3.0,40.0,5.0,11.0,13.0,10.0,0.4,5.0,2.0,107.0,107.0,62.0,0.0,13.0,13.0,1.0,1.0,13.0,2.6,2.6,2134.0,45362.0,3035.0,0.0
7.0,12.0,1.0,7.0,16.0,0.0,0.0,10.0,36.0,325.0,325.0,286.0,0.0,83.0,60.0,0.0,1.0,60.0,6.0,6.0,748.0,17025.0,928.0,1.0
3.0,85.0,20.0,17.0,22.0,26.0,0.615384615,74.0,522.0,2120.0,1979.0,4383.0,0.208080808,140.0,221.0,0.969074305,0.791666667,202.0,2.9864864860000004,3.014925373,115.0,2904.0,124.0,1.0
3.0,39.0,6.0,9.0,19.0,3.0,0.75,47.0,79.0,1913.0,1812.0,4405.0,0.154654655,279.0,240.0,0.959782609,0.75,227.0,5.106382979,5.820512821,516.0,21006.0,599.0,0.0
1.0,30.0,13.0,3.0,4.0,2.0,1.0,35.0,47.0,1533.0,1524.0,4783.0,0.358333333,214.0,186.0,0.9485294120000001,0.666666667,185.0,5.3142857139999995,5.441176471,516.0,21006.0,599.0,1.0
1.0,5.0,1.0,1.0,2.0,0.0,0.0,52.0,-1.0,985.0,668.0,1762.0,0.069380204,80.0,79.0,0.9441930620000001,-1.0,47.0,1.519230769,1.382352941,289.0,8970.0,374.0,0.0
0.0,169.0,33.0,19.0,22.0,6.0,0.666666667,42.0,93.0,2069.0,2060.0,1192.0,0.008403361,70.0,188.0,0.999322493,1.0,186.0,4.476190476,4.536585366000001,454.0,23224.0,474.0,1.0
1.0,9.0,1.0,1.0,6.0,0.0,0.0,16.0,538.0,324.0,319.0,80.0,0.24175824199999998,21.0,26.0,0.954545455,0.857142857,25.0,1.625,1.6666666669999999,193.0,6579.0,256.0,0.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,40.0,0.0,0.0,0.166666667,4.0,4.0,0.0,0.0,0.0,1.0,0.0,219.0,3862.0,227.0,0.0
2.0,3.0,1.0,2.0,2.0,1.0,0.0,4.0,15.0,18.0,18.0,24.0,1.0,9.0,4.0,0.0,1.0,4.0,1.0,1.0,97.0,2639.0,106.0,0.0
2.0,3.0,1.0,2.0,2.0,1.0,0.0,6.0,31.0,47.0,42.0,74.0,0.0,51.0,7.0,1.066666667,0.5,6.0,1.166666667,1.2,347.0,3566.0,432.0,0.0
1.0,8.0,2.0,1.0,2.0,2.0,1.0,7.0,3.0,182.0,144.0,85.0,0.666666667,16.0,11.0,0.9375,0.4,8.0,1.571428571,2.0,88.0,2092.0,109.0,0.0
1.0,3.0,1.0,1.0,3.0,0.0,0.0,9.0,17.0,77.0,77.0,152.0,0.166666667,30.0,12.0,0.9375,1.0,12.0,1.333333333,1.333333333,380.0,5031.0,435.0,0.0
3.0,355.0,62.0,22.0,22.0,12.0,0.333333333,9.0,0.0,883.0,883.0,222.0,0.0,21.0,76.0,0.0,1.0,76.0,8.444444444,8.444444444,208.0,5566.0,383.0,1.0
0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,81.0,55.0,162.0,0.14285714300000002,35.0,12.0,0.9375,0.5555555560000001,9.0,1.333333333,1.5,1112.0,20586.0,1786.0,0.0
1.0,23.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,51.0,51.0,30.0,1.0,12.0,8.0,0.0,1.0,8.0,4.0,4.0,102.0,1212.0,120.0,0.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,27.0,0.0,306.0,297.0,856.0,0.0,44.0,36.0,1.038461538,0.962962963,35.0,1.333333333,1.346153846,57.0,889.0,86.0,0.0
7.0,5.0,1.0,7.0,7.0,0.0,0.0,46.0,29.0,545.0,492.0,2913.0,0.057317072999999996,166.0,105.0,0.924444444,0.7777777779999999,90.0,2.282608696,2.5,748.0,17025.0,928.0,1.0
5.0,9.0,1.0,5.0,11.0,0.0,0.0,10.0,36.0,325.0,325.0,286.0,0.0,83.0,60.0,0.0,1.0,60.0,6.0,6.0,748.0,17025.0,928.0,1.0
3.0,4.0,1.0,3.0,3.0,0.0,0.0,10.0,9.0,154.0,154.0,115.0,0.1,25.0,17.0,1.0,1.0,17.0,1.7,1.7,121.0,2198.0,142.0,0.0
3.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,-1.0,17.0,17.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,1.0,1.0,748.0,17025.0,928.0,1.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,19.0,0.0,362.0,281.0,14.0,0.176470588,22.0,28.0,0.936507937,0.21052631600000002,12.0,1.473684211,3.0,748.0,17025.0,928.0,0.0
0.0,7.0,2.0,1.0,3.0,0.0,0.0,25.0,0.0,312.0,304.0,670.0,0.833333333,41.0,62.0,0.7013888890000001,0.923076923,61.0,2.48,2.541666667,97.0,2639.0,106.0,0.0
9.0,12.0,1.0,9.0,18.0,1.0,0.0,2.0,0.0,76.0,76.0,8.0,1.0,3.0,2.0,2.0,0.2,2.0,1.0,1.0,40.0,1690.0,42.0,1.0
0.0,7.0,1.0,0.0,1.0,0.0,0.0,110.0,0.0,1929.0,1643.0,438.0,0.000849473,111.0,156.0,0.9908256879999999,0.790909091,133.0,1.418181818,1.5287356319999998,681.0,19469.0,786.0,0.0
5.0,42.0,14.0,13.0,17.0,2.0,0.6,44.0,0.0,1239.0,1152.0,2852.0,0.193675889,97.0,229.0,0.887596899,0.0,213.0,5.204545455,5.461538462,2134.0,45362.0,3035.0,0.0
0.0,71.0,1.0,0.0,19.0,8.0,1.0,3.0,535.0,97.0,91.0,16.0,1.0,7.0,4.0,0.8888888890000001,1.0,3.0,1.333333333,1.5,193.0,6579.0,256.0,0.0
0.0,40.0,10.0,2.0,16.0,14.0,0.5,29.0,0.0,1371.0,1371.0,4344.0,0.0,87.0,328.0,0.7232142859999999,1.0,328.0,11.31034483,11.31034483,97.0,2639.0,106.0,0.0
8.0,20.0,1.0,8.0,16.0,0.0,0.0,20.0,10.0,221.0,102.0,147.0,0.19166666699999999,34.0,27.0,0.863157895,0.27777777800000003,14.0,1.35,2.0,763.0,14143.0,1136.0,1.0
7.0,10.0,1.0,7.0,9.0,0.0,0.0,48.0,0.0,963.0,826.0,0.0,0.07394958,48.0,89.0,0.960720131,0.7777777779999999,75.0,1.8541666669999999,1.973684211,415.0,12125.0,523.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,14.0,0.0,0.0,4.0,4.0,0.0,-1.0,4.0,1.0,1.0,49.0,993.0,54.0,0.0
0.0,4.0,1.0,0.0,1.0,0.0,0.0,92.0,10.0,1616.0,1163.0,11416.0,0.497297297,265.0,217.0,0.957142857,0.674418605,147.0,2.3586956519999998,2.161764706,763.0,14143.0,1136.0,0.0
1.0,49.0,12.0,8.0,7.0,0.0,0.0,25.0,0.0,615.0,615.0,292.0,0.003952569,30.0,100.0,1.0,0.92,100.0,4.0,4.0,388.0,8258.0,437.0,1.0
2.0,5.0,2.0,2.0,3.0,1.0,0.0,96.0,35.0,1583.0,1531.0,8625.0,0.8023335620000001,210.0,236.0,0.9263157890000001,0.954545455,229.0,2.458333333,2.489130435,233.0,6943.0,280.0,0.0
0.0,3.0,1.0,0.0,1.0,2.0,1.0,29.0,116.0,387.0,362.0,2324.0,0.621693122,277.0,88.0,0.792857143,0.88,83.0,3.034482759,3.458333333,85.0,1693.0,96.0,0.0
0.0,33.0,7.0,6.0,10.0,7.0,0.75,49.0,30.0,919.0,863.0,1717.0,0.081949059,120.0,181.0,0.94212963,0.804347826,170.0,3.6938775510000004,4.0476190480000005,311.0,6940.0,384.0,1.0
1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,2.0,1.0,0.0,-1.0,1.0,1.0,1.0,193.0,6579.0,256.0,0.0
7.0,8.0,1.0,7.0,8.0,0.0,0.0,75.0,163.0,1828.0,1779.0,10273.0,0.011538462,395.0,229.0,0.9902143520000001,0.939393939,221.0,3.0533333330000003,3.112676056,634.0,10542.0,699.0,1.0
3.0,98.0,16.0,21.0,26.0,19.0,0.571428571,51.0,124.0,1783.0,1508.0,4853.0,0.084163898,249.0,169.0,0.961666667,0.581395349,139.0,3.31372549,3.756756757,640.0,19667.0,781.0,1.0
3.0,66.0,13.0,9.0,16.0,34.0,0.5,8.0,0.0,182.0,182.0,492.0,0.9,41.0,36.0,0.523809524,1.0,36.0,4.5,4.5,253.0,4401.0,270.0,1.0
0.0,55.0,7.0,5.0,5.0,8.0,0.25,10.0,0.0,612.0,612.0,162.0,0.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,454.0,23224.0,474.0,0.0
0.0,5.0,1.0,0.0,2.0,1.0,0.0,24.0,24.0,375.0,375.0,1021.0,0.0,71.0,45.0,1.043478261,1.0,45.0,1.875,1.875,219.0,3862.0,227.0,0.0
2.0,31.0,6.0,10.0,14.0,6.0,0.5,17.0,3.0,323.0,274.0,650.0,0.022222222000000003,53.0,43.0,0.9464285709999999,0.9090909090000001,37.0,2.529411765,2.3125,23.0,391.0,26.0,0.0
0.0,14.0,4.0,2.0,6.0,8.0,0.75,14.0,27.0,95.0,77.0,140.0,0.0,41.0,23.0,0.846153846,0.8,18.0,1.642857143,1.636363636,102.0,1212.0,120.0,0.0
1.0,8.0,3.0,1.0,2.0,0.0,0.0,24.0,0.0,309.0,157.0,88.0,0.11904761900000001,26.0,46.0,0.926086957,0.333333333,30.0,1.9166666669999999,3.75,33.0,790.0,64.0,0.0
3.0,20.0,4.0,4.0,21.0,8.0,0.5,74.0,28.0,1770.0,1616.0,7157.0,0.072077922,189.0,301.0,0.96803653,0.6785714290000001,266.0,4.067567568,4.925925926000001,313.0,8348.0,385.0,0.0
1.0,41.0,4.0,8.0,22.0,10.0,0.5,16.0,8.0,197.0,179.0,640.0,0.305555556,41.0,31.0,0.855555556,1.0,28.0,1.9375,2.0,27.0,516.0,29.0,1.0
0.0,207.0,1.0,0.0,0.0,0.0,0.0,3.0,23.0,392.0,392.0,0.0,0.0,3.0,6.0,1.5,0.03125,6.0,2.0,2.0,59.0,7835.0,61.0,0.0
5.0,68.0,11.0,13.0,14.0,16.0,0.375,17.0,0.0,203.0,193.0,306.0,0.0,31.0,36.0,1.0625,0.818181818,34.0,2.1176470590000003,2.266666667,60.0,1447.0,77.0,1.0
0.0,4.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,401.0,347.0,64.0,0.35164835200000005,22.0,47.0,0.8866666670000001,0.6,38.0,2.9375,3.454545455,756.0,17329.0,801.0,0.0
0.0,46.0,10.0,4.0,9.0,6.0,0.571428571,15.0,28.0,346.0,226.0,277.0,0.295238095,81.0,40.0,0.857142857,0.533333333,24.0,2.666666667,3.0,50.0,1281.0,66.0,0.0
3.0,4.0,1.0,4.0,3.0,2.0,1.0,5.0,17.0,51.0,51.0,71.0,0.0,33.0,7.0,1.0,1.0,7.0,1.4,1.4,322.0,6298.0,410.0,0.0
2.0,257.0,75.0,16.0,101.0,10.0,0.6,31.0,0.0,828.0,828.0,1106.0,0.0,44.0,213.0,0.666666667,1.0,213.0,6.870967742,6.870967742,54.0,1422.0,54.0,1.0
3.0,26.0,2.0,4.0,10.0,0.0,0.0,5.0,0.0,170.0,170.0,0.0,0.333333333,5.0,7.0,1.025,0.0,7.0,1.4,1.4,669.0,19441.0,821.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,-1.0,103.0,103.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,1.0,1.0,56.0,966.0,80.0,0.0
5.0,6.0,1.0,5.0,5.0,0.0,0.0,18.0,0.0,538.0,538.0,104.0,0.0,31.0,45.0,1.0,1.0,45.0,2.5,2.5,60.0,1447.0,77.0,1.0
11.0,7.0,2.0,11.0,2.0,4.0,0.5,81.0,85.0,539.0,408.0,2704.0,0.012519562,102.0,99.0,0.9678571429999999,0.808219178,76.0,1.222222222,1.266666667,763.0,14143.0,1136.0,1.0
0.0,5.0,1.0,0.0,1.0,0.0,0.0,23.0,0.0,307.0,295.0,0.0,0.12857142900000001,23.0,33.0,0.875,0.954545455,32.0,1.434782609,1.454545455,34.0,1229.0,42.0,0.0
0.0,11.0,2.0,1.0,1.0,2.0,1.0,10.0,0.0,131.0,79.0,88.0,0.047619048,17.0,13.0,0.9841269840000001,0.25,7.0,1.3,1.4,1060.0,22173.0,1956.0,0.0
4.0,1.0,1.0,4.0,0.0,0.0,0.0,9.0,-1.0,26.0,26.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,1.0,1.0,253.0,4401.0,270.0,1.0
0.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,14.0,32.0,32.0,0.0,1.0,2.0,2.0,1.333333333,1.0,2.0,1.0,1.0,58.0,1223.0,59.0,0.0
7.0,13.0,1.0,8.0,8.0,2.0,1.0,38.0,79.0,1735.0,1564.0,2873.0,0.238636364,276.0,222.0,0.9361179359999999,0.5,194.0,5.842105263,6.466666667,516.0,21006.0,599.0,1.0
1.0,10.0,3.0,2.0,3.0,0.0,0.0,42.0,19.0,888.0,867.0,1353.0,0.165165165,78.0,88.0,0.9467849220000001,0.871794872,86.0,2.095238095,2.15,480.0,9366.0,498.0,0.0
4.0,3.0,1.0,4.0,4.0,2.0,1.0,32.0,0.0,590.0,550.0,72.0,0.19166666699999999,34.0,174.0,0.7771260999999999,0.578947368,166.0,5.4375,6.916666667,97.0,2639.0,106.0,0.0
0.0,2.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,235.0,220.0,346.0,0.090909091,32.0,59.0,0.916666667,0.7777777779999999,56.0,3.470588235,3.733333333,322.0,6298.0,410.0,0.0
0.0,4.0,1.0,0.0,1.0,1.0,0.0,52.0,30.0,638.0,395.0,3864.0,0.0,140.0,63.0,1.019607843,0.647058824,38.0,1.211538462,1.085714286,265.0,7652.0,356.0,0.0
2.0,127.0,25.0,22.0,33.0,18.0,0.5,27.0,0.0,527.0,517.0,1574.0,0.2,115.0,104.0,0.905982906,1.0,102.0,3.851851852,4.08,253.0,4401.0,270.0,1.0
1.0,99.0,16.0,7.0,28.0,0.0,0.28571428600000004,30.0,0.0,2082.0,2082.0,1782.0,0.420634921,63.0,316.0,0.952060555,1.0,316.0,10.53333333,10.53333333,78.0,4557.0,110.0,1.0
0.0,6.0,2.0,0.0,2.0,2.0,1.0,27.0,0.0,306.0,297.0,856.0,0.0,44.0,36.0,1.038461538,0.962962963,35.0,1.333333333,1.346153846,57.0,889.0,86.0,0.0
2.0,38.0,5.0,11.0,11.0,0.0,0.0,11.0,46.0,610.0,610.0,418.0,0.177777778,129.0,87.0,0.9,1.0,87.0,7.909090909,7.909090909,516.0,21006.0,599.0,0.0
8.0,22.0,1.0,8.0,8.0,2.0,1.0,10.0,0.0,155.0,142.0,66.0,0.7333333329999999,13.0,12.0,0.7666666670000001,0.6,10.0,1.2,1.25,516.0,21006.0,599.0,1.0
3.0,6.0,1.0,3.0,6.0,0.0,0.0,13.0,10.0,372.0,336.0,0.0,0.0,13.0,13.0,1.0,0.2,9.0,1.0,1.0,34.0,1229.0,42.0,0.0
3.0,179.0,29.0,18.0,21.0,9.0,0.666666667,28.0,157.0,977.0,901.0,559.0,0.16239316199999998,231.0,143.0,0.8962962959999999,0.6190476189999999,137.0,5.1071428569999995,6.227272727000001,640.0,19667.0,781.0,1.0
0.0,6.0,2.0,1.0,3.0,2.0,1.0,16.0,0.0,114.0,114.0,50.0,0.28571428600000004,22.0,23.0,0.783333333,1.0,23.0,1.4375,1.4375,783.0,11259.0,840.0,0.0
2.0,3.0,1.0,2.0,2.0,0.0,0.0,4.0,15.0,17.0,17.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,1.0,1.0,57.0,889.0,86.0,0.0
7.0,21.0,1.0,7.0,7.0,0.0,0.0,11.0,0.0,162.0,149.0,68.0,0.6190476189999999,14.0,13.0,0.79,0.8,11.0,1.181818182,1.222222222,516.0,21006.0,599.0,1.0
1.0,1.0,1.0,1.0,2.0,0.0,0.0,33.0,57.0,150.0,84.0,14.0,0.173789174,35.0,48.0,0.86875,0.214285714,26.0,1.454545455,2.363636364,193.0,6579.0,256.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,19.0,30.0,198.0,84.0,257.0,0.16911764699999998,57.0,28.0,0.87037037,0.333333333,16.0,1.473684211,2.285714286,18.0,306.0,34.0,0.0
0.0,4.0,1.0,0.0,1.0,0.0,0.0,37.0,0.0,799.0,578.0,292.0,0.1,42.0,94.0,0.963541667,0.0,71.0,2.540540541,3.736842105,190.0,8318.0,262.0,0.0
1.0,8.0,1.0,1.0,2.0,0.0,0.0,8.0,4.0,135.0,135.0,0.0,1.0,8.0,12.0,0.857142857,1.0,12.0,1.5,1.5,681.0,19469.0,786.0,0.0
3.0,21.0,3.0,3.0,6.0,4.0,0.5,42.0,19.0,888.0,867.0,1353.0,0.165165165,78.0,88.0,0.9467849220000001,0.871794872,86.0,2.095238095,2.15,480.0,9366.0,498.0,0.0
3.0,6.0,2.0,4.0,5.0,0.0,0.0,45.0,0.0,930.0,930.0,1002.0,0.127906977,61.0,97.0,0.982954545,0.74,97.0,2.155555556,2.155555556,756.0,17329.0,801.0,0.0
1.0,7.0,1.0,1.0,5.0,0.0,0.0,18.0,0.0,455.0,404.0,0.0,0.6190476189999999,18.0,59.0,0.623529412,0.9,52.0,3.277777778,3.25,681.0,19469.0,786.0,0.0
1.0,7.0,2.0,2.0,3.0,0.0,0.0,41.0,62.0,765.0,647.0,1689.0,0.115873016,127.0,89.0,0.910416667,0.842105263,76.0,2.170731707,2.171428571,201.0,5139.0,273.0,0.0
4.0,55.0,5.0,4.0,30.0,64.0,0.176470588,9.0,0.0,273.0,273.0,1324.0,1.0,92.0,22.0,1.0,0.0625,22.0,2.444444444,2.444444444,154.0,3573.0,263.0,0.0
0.0,30.0,7.0,2.0,7.0,10.0,0.4,4.0,0.0,85.0,80.0,66.0,0.333333333,12.0,17.0,0.7333333329999999,0.75,16.0,4.25,5.333333333,313.0,8348.0,385.0,0.0
3.0,18.0,3.0,6.0,9.0,1.0,0.0,34.0,21.0,787.0,787.0,1842.0,0.0,82.0,75.0,1.03030303,1.0,75.0,2.2058823530000002,2.2058823530000002,219.0,3862.0,227.0,0.0
1.0,125.0,21.0,20.0,26.0,4.0,1.0,21.0,0.0,569.0,569.0,764.0,1.0,53.0,91.0,0.9117647059999999,1.0,91.0,4.333333333,4.333333333,54.0,1422.0,54.0,1.0
1.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,71.0,60.0,6.0,0.166666667,11.0,5.0,1.0,0.8,4.0,1.0,1.0,543.0,20854.0,812.0,0.0
7.0,29.0,2.0,7.0,15.0,2.0,1.0,27.0,0.0,925.0,683.0,3010.0,0.27450980399999997,93.0,139.0,0.913461538,0.6,91.0,5.148148148,4.789473684,516.0,21006.0,599.0,1.0
2.0,190.0,51.0,18.0,22.0,1.0,0.0,20.0,16.0,485.0,474.0,31.0,0.175,41.0,73.0,0.885964912,0.947368421,72.0,3.65,3.789473684,31.0,883.0,33.0,1.0
3.0,3.0,1.0,3.0,3.0,1.0,0.0,34.0,21.0,787.0,787.0,1842.0,0.0,82.0,75.0,1.03030303,1.0,75.0,2.2058823530000002,2.2058823530000002,219.0,3862.0,227.0,0.0
5.0,254.0,49.0,36.0,67.0,25.0,0.38888888899999996,222.0,57.0,5381.0,4111.0,44777.0,0.022038687,384.0,682.0,0.9833600929999999,0.637681159,539.0,3.072072072,3.546052632,1076.0,33993.0,1556.0,1.0
7.0,28.0,4.0,10.0,11.0,0.0,0.0,1.0,576.0,32.0,32.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,4.0,4.0,193.0,6579.0,256.0,1.0
7.0,25.0,3.0,10.0,11.0,6.0,0.666666667,213.0,56.0,4827.0,3636.0,34819.0,0.022381636,373.0,576.0,0.9843300290000001,0.6237623760000001,447.0,2.704225352,3.0827586210000004,1076.0,33993.0,1556.0,1.0
12.0,102.0,14.0,30.0,32.0,30.0,0.545454545,7.0,238.0,266.0,266.0,312.0,0.1,335.0,31.0,1.033333333,0.636363636,31.0,4.428571429,4.428571429,502.0,18042.0,690.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,134.0,-1.0,1644.0,859.0,0.0,0.0,134.0,134.0,0.0,0.0,71.0,1.0,1.0,502.0,18042.0,690.0,0.0
1.0,33.0,8.0,10.0,17.0,8.0,0.75,5.0,59.0,2981.0,2981.0,141.0,0.6,134.0,31.0,0.8125,1.0,31.0,6.2,6.2,690.0,21327.0,989.0,0.0
1.0,103.0,43.0,17.0,65.0,2.0,1.0,31.0,0.0,828.0,828.0,1106.0,0.0,44.0,213.0,0.666666667,1.0,213.0,6.870967742,6.870967742,54.0,1422.0,54.0,1.0
1.0,61.0,7.0,6.0,17.0,6.0,0.25,7.0,0.0,123.0,117.0,64.0,0.666666667,25.0,16.0,0.583333333,0.75,15.0,2.285714286,2.5,253.0,5906.0,345.0,0.0
0.0,58.0,2.0,0.0,1.0,0.0,0.0,49.0,12.0,2017.0,2017.0,1990.0,0.111111111,63.0,150.0,0.960069444,1.0,150.0,3.06122449,3.06122449,381.0,7829.0,395.0,0.0
3.0,20.0,2.0,5.0,6.0,4.0,1.0,50.0,0.0,1782.0,1782.0,6008.0,0.07777777799999999,107.0,350.0,0.93956044,0.629032258,350.0,7.0,7.0,289.0,8970.0,374.0,0.0
5.0,18.0,3.0,6.0,5.0,0.0,0.0,2.0,547.0,26.0,26.0,0.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,193.0,6579.0,256.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,68.0,-1.0,225.0,202.0,0.0,0.0,68.0,68.0,1.014925373,0.0,64.0,1.0,1.0,523.0,6037.0,728.0,0.0
4.0,6.0,1.0,4.0,4.0,1.0,0.0,5.0,116.0,184.0,184.0,33.0,0.333333333,188.0,20.0,1.0,1.0,20.0,4.0,4.0,289.0,8970.0,374.0,0.0
3.0,13.0,3.0,5.0,6.0,2.0,1.0,12.0,0.0,569.0,569.0,524.0,0.0,41.0,48.0,0.0,1.0,48.0,4.0,4.0,225.0,5489.0,227.0,0.0
2.0,87.0,14.0,12.0,15.0,24.0,0.23076923100000002,143.0,0.0,3849.0,3849.0,129220.0,0.003740065,685.0,478.0,0.9859154929999999,1.0,478.0,3.342657343,3.342657343,756.0,17329.0,801.0,0.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,35.0,31.0,1121.0,1112.0,1976.0,0.148148148,120.0,147.0,0.953125,0.8888888890000001,145.0,4.2,4.393939393999999,690.0,21327.0,989.0,0.0
3.0,24.0,3.0,6.0,6.0,2.0,1.0,10.0,0.0,612.0,612.0,162.0,0.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,165.0,3358.0,184.0,1.0
3.0,37.0,6.0,9.0,15.0,12.0,0.666666667,21.0,23.0,819.0,798.0,1009.0,0.23636363600000002,135.0,73.0,1.044575472,0.032407407,70.0,3.476190476,3.888888889,1112.0,20586.0,1786.0,0.0
7.0,55.0,5.0,7.0,17.0,2.0,1.0,1.0,0.0,97.0,97.0,4.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,5.0,223.0,9478.0,312.0,1.0
2.0,22.0,5.0,6.0,8.0,2.0,1.0,92.0,10.0,1616.0,1163.0,11416.0,0.497297297,265.0,217.0,0.957142857,0.674418605,147.0,2.3586956519999998,2.161764706,763.0,14143.0,1136.0,0.0
4.0,4.0,1.0,4.0,5.0,3.0,1.0,13.0,10.0,115.0,79.0,101.0,0.7142857140000001,31.0,13.0,0.583333333,0.692307692,9.0,1.0,1.0,57.0,889.0,86.0,0.0
2.0,32.0,4.0,8.0,9.0,2.0,1.0,5.0,4.0,125.0,125.0,33.0,0.0,16.0,11.0,1.0,1.0,11.0,2.2,2.2,35.0,809.0,37.0,0.0
3.0,120.0,19.0,16.0,14.0,10.0,0.2,10.0,0.0,612.0,612.0,162.0,0.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,165.0,3358.0,184.0,1.0
1.0,3.0,1.0,1.0,2.0,0.0,0.0,25.0,31.0,399.0,338.0,247.0,0.20652173899999998,80.0,67.0,0.8942307690000001,0.541666667,55.0,2.68,3.928571429,690.0,21327.0,989.0,0.0
4.0,12.0,3.0,4.0,8.0,0.0,0.0,9.0,0.0,271.0,271.0,16.0,0.0,21.0,61.0,0.8125,1.0,61.0,6.777777778,6.777777778,347.0,3566.0,432.0,1.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,30.0,24.0,1.0,6.0,4.0,0.0,1.0,4.0,2.0,2.0,756.0,17329.0,801.0,0.0
0.0,3.0,1.0,0.0,2.0,0.0,1.0,8.0,0.0,38.0,33.0,14.0,0.523809524,12.0,8.0,0.642857143,0.875,7.0,1.0,1.0,193.0,6579.0,256.0,0.0
1.0,161.0,20.0,18.0,27.0,34.0,0.363636364,9.0,0.0,236.0,236.0,302.0,0.0,35.0,33.0,0.875,1.0,33.0,3.666666667,3.666666667,27.0,516.0,29.0,1.0
2.0,8.0,2.0,4.0,5.0,1.0,0.0,18.0,15.0,256.0,226.0,433.0,0.68627451,46.0,47.0,0.882352941,0.666666667,42.0,2.611111111,2.625,208.0,5566.0,383.0,0.0
0.0,12.0,3.0,0.0,3.0,4.0,1.0,11.0,0.0,197.0,170.0,150.0,0.0,18.0,29.0,1.1,0.8888888890000001,25.0,2.636363636,2.5,219.0,3862.0,227.0,0.0
5.0,68.0,12.0,16.0,16.0,12.0,0.333333333,6.0,0.0,305.0,305.0,274.0,0.0,29.0,38.0,0.0,1.0,38.0,6.333333333,6.333333333,480.0,9366.0,498.0,1.0
3.0,3.0,1.0,3.0,0.0,0.0,0.0,32.0,0.0,590.0,550.0,72.0,0.19166666699999999,34.0,174.0,0.7771260999999999,0.578947368,166.0,5.4375,6.916666667,97.0,2639.0,106.0,0.0
